country_id,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
BRA,-1.09465,-47.22539,332.04,0.5,0.6,2023-10-05,515,N,VIIRS,n,2.0URT,292,3.88,N
BRA,-1.09317,-47.22287,311.38,0.5,0.6,2023-10-05,515,N,VIIRS,n,2.0URT,291.36,2.83,N
BRA,-0.94413,-53.72396,337.31,0.5,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.28,5.44,N
BRA,-0.94371,-53.72117,331.95,0.5,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.08,4.11,N
BRA,-0.94299,-53.72595,321.83,0.5,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.24,4.11,N
BRA,-0.94036,-53.72328,334.88,0.5,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.47,4.03,N
BRA,-0.64727,-58.02047,306.45,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.56,1.46,N
BRA,-0.25778,-60.30867,306.98,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.83,0.73,N
BRA,-0.25422,-60.3081,305.33,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,294.2,0.73,N
BRA,0.05693,-60.5505,306.33,0.5,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,293.4,1.13,N
BRA,0.06474,-60.4354,304.47,0.5,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.7,1.32,N
BRA,0.15745,-51.42038,304.53,0.5,0.5,2023-10-05,515,N,VIIRS,n,2.0URT,292.37,1.84,N
BRA,0.15808,-51.42443,312.6,0.5,0.5,2023-10-05,515,N,VIIRS,n,2.0URT,292.42,1.8,N
BRA,0.16177,-51.4197,325.1,0.5,0.5,2023-10-05,515,N,VIIRS,n,2.0URT,292.56,1.84,N
BRA,0.5319,-50.79693,310.43,0.5,0.5,2023-10-05,515,N,VIIRS,n,2.0URT,292.72,1.2,N
BRA,0.53259,-50.80138,306.84,0.5,0.5,2023-10-05,515,N,VIIRS,n,2.0URT,292.57,1.2,N
BRA,0.53374,-50.799,318.97,0.5,0.5,2023-10-05,515,N,VIIRS,n,2.0URT,292.84,1.87,N
BRA,0.53446,-50.80343,306.55,0.5,0.5,2023-10-05,515,N,VIIRS,n,2.0URT,293.08,1.87,N
BRA,0.53708,-50.80067,323.03,0.5,0.5,2023-10-05,515,N,VIIRS,n,2.0URT,292.76,2.64,N
BRA,0.53776,-50.80512,304.1,0.5,0.5,2023-10-05,515,N,VIIRS,n,2.0URT,292.56,2.36,N
BRA,0.53894,-50.80274,326.91,0.5,0.5,2023-10-05,515,N,VIIRS,n,2.0URT,293,1.87,N
BRA,0.54224,-50.80441,329.53,0.5,0.5,2023-10-05,515,N,VIIRS,n,2.0URT,292.9,2.36,N
BRA,0.54343,-50.80203,322.29,0.5,0.5,2023-10-05,515,N,VIIRS,n,2.0URT,292.66,1.83,N
BRA,0.64459,-56.87968,304.59,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.67,0.88,N
BRA,0.64513,-56.88313,308.44,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.64,0.82,N
BRA,0.85827,-52.13736,309.3,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.31,1.09,N
BRA,1.00016,-60.01451,331.69,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.69,3.19,N
BRA,1.06393,-50.99763,332.06,0.5,0.5,2023-10-05,515,N,VIIRS,n,2.0URT,292.91,3.18,N
BRA,1.1453,-60.46008,304.9,0.5,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,292.66,1.01,N
BRA,1.1775,-51.03321,307.89,0.5,0.5,2023-10-05,515,N,VIIRS,n,2.0URT,292.38,1.24,N
BRA,1.1812,-51.02829,313.83,0.5,0.5,2023-10-05,515,N,VIIRS,n,2.0URT,292.29,2.23,N
BRA,1.18187,-51.0325,305.04,0.5,0.5,2023-10-05,515,N,VIIRS,n,2.0URT,292.39,1.18,N
BRA,1.50856,-55.80581,305.35,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,291.28,0.65,N
BRA,1.51193,-55.80529,300.48,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,288.76,0.65,N
BRA,1.51531,-55.80476,320.58,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,289.36,1.88,N
BRA,1.53666,-55.8089,305.18,0.4,0.4,2023-10-05,515,N,VIIRS,n,2.0URT,289.87,0.74,N
